Timestamp,RSSI,Estimote TLM packet
1583846059864,-96,0046846e6187678448d6a5883f028f4d32e4a440
1583846059878,-96,003c53d934182ed0916ad408d27f8b3a2f946440
1583846059893,-95,2246846e618767844801ffffffff1a1b46b82f64
1583846059897,-84,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846059906,-98,007897b2192cd1330e26a7d5a9c1a1fd33e4a440
1583846059910,-100,22f32a65edd388bbd400fc42000281f0ffffffff
1583846059967,-97,0046846e6187678448d6a5883f028f4d32e4a440
1583846059997,-84,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846059999,-97,2246846e618767844800ff01400181f0ffffffff
1583846060006,-97,007897b2192cd1330e26a7d5a9c1a1fd33e4a440
1583846060015,-85,22c7f00010b342cf9e01ffffffff4e21490c2b60
1583846060022,-100,22f32a65edd388bbd401ffffffff4325468c2f62
1583846060027,-96,223c53d934182ed09100bffefb0641f0ffffffff
1583846060031,-99,22992074a3a75b01dd01fffffffff6273bf42d5f
1583846060037,-99,227897b2192cd1330e01ffffffff432546f02f62
1583846060065,-98,0046846e6187678448d6a5883f028f4d32e4a440
1583846060083,-97,003c53d934182ed0916ad408d27f8b3a2f946440
1583846060107,-97,2246846e618767844801ffffffff1a1b46b82f64
1583846060113,-85,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846060117,-97,007897b2192cd1330e26a7d5a9c1a1fd33e4a440
1583846060122,-99,22f32a65edd388bbd400fc41000281f0ffffffff
1583846060126,-96,223c53d934182ed09101ffffffff1a2444742e62
1583846060130,-84,22c7f00010b342cf9e00feff400c3bf1ffffffff
1583846060184,-96,003c53d934182ed0916ad408d27f8b3a2f946440
1583846060212,-84,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846060217,-99,007897b2192cd1330e26a7d5a9c1a1fd33e4a440
1583846060220,-96,2246846e61876784480000003f0181f0ffffffff
1583846060235,-97,22f32a65edd388bbd401ffffffff4325498c2f62
1583846060246,-97,223c53d934182ed09100bffffb0641f0ffffffff
1583846060253,-84,22c7f00010b342cf9e01ffffffff4e21480c2b60
1583846060271,-98,0046846e6187678448d6a5883f028f4d32e4a440
1583846060313,-99,007897b2192cd1330e26a7d5a9c1a1fd33e4a440
1583846060316,-97,2246846e618767844801ffffffff1a1b46b82f64
1583846060350,-100,22f32a65edd388bbd400fd42ff0281f0ffffffff
1583846060353,-97,223c53d934182ed09101ffffffff1a2444742e62
1583846060357,-84,22c7f00010b342cf9e00feff410c3bf1ffffffff
1583846060373,-96,0046846e6187678448d6a5883f028f4d32e4a440
1583846060394,-94,003c53d934182ed0916ad408d27f8b3a2f946440
1583846060411,-97,007897b2192cd1330e26a7d5a9c1a1fd33e4a440
1583846060422,-84,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846060431,-97,2246846e61876784480000003f0181f0ffffffff
1583846060455,-99,22f32a65edd388bbd401ffffffff43254a8c2f62
1583846060470,-84,22c7f00010b342cf9e01ffffffff4e21490c2b60
1583846060501,-96,003c53d934182ed0916ad408d27f8b3a2f946440
1583846060513,-97,007897b2192cd1330e26a7d5a9c1a1fd33e4a440
1583846060524,-84,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846060537,-97,2246846e618767844801ffffffff1a1b46b82f64
1583846060557,-97,227897b2192cd1330e0000003f2381f1ffffffff
1583846060566,-96,223c53d934182ed09101ffffffff1a2444742e62
1583846060573,-83,22c7f00010b342cf9e00feff410c3bf1ffffffff
1583846060610,-96,003c53d934182ed0916ad408d27f8b3a2f946440
1583846060620,-100,007897b2192cd1330e26a7d5a9c1a1fd33e4a440
1583846060637,-84,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846060683,-84,22c7f00010b342cf9e01ffffffff4e21490c2b60
1583846060685,-95,0046846e6187678448d6a5883f028f4d32e4a440
1583846060707,-96,003c53d934182ed0916ad408d27f8b3a2f946440
1583846060742,-97,2246846e618767844801ffffffff1a1b46b82f64
1583846060777,-101,227897b2192cd1330e00ff01402381f1ffffffff
1583846060782,-97,223c53d934182ed09101ffffffff1a2443742e62
1583846060816,-97,003c53d934182ed0916ad408d27f8b3a2f946440
1583846060849,-83,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846060852,-98,2246846e61876784480000013f0181f0ffffffff
1583846060891,-98,0046846e6187678448d6a5883f028f4d32e4a440
1583846060895,-83,22c7f00010b342cf9e01ffffffff4e214a0c2b60
1583846060937,-98,007897b2192cd1330e26a7d5a9c1a1fd33e4a440
